Date,TRDPRC_1
2012-11-08,34.6
2012-11-09,34.6
2012-11-12,34.6
2012-11-13,34.58
2012-11-14,34.2
2012-11-15,34.19
2012-11-16,34.41
2012-11-19,34.97
2012-11-20,35.1
2012-11-21,35.15
2012-11-23,35.67
2012-11-26,35.41
2012-11-27,35.38
2012-11-28,35.72
2012-11-29,35.91
2012-11-30,36.04
2012-12-03,35.8995
2012-12-04,35.825
2012-12-05,35.89
2012-12-06,35.93
2012-12-07,36.18
2012-12-10,36.14
2012-12-11,36.16
2012-12-12,36.08
2012-12-13,36.02
2012-12-14,35.96
2012-12-17,36.04
2012-12-18,36.03
2012-12-19,35.67
2012-12-20,35.87
2012-12-21,35.17
2012-12-24,35.06
2012-12-26,34.76
2012-12-27,34.82
2012-12-28,34.45
2012-12-31,34.9
2013-01-02,35.8
2013-01-03,35.71
2013-01-04,35.81
2013-01-07,35.57
2013-01-08,35.47
2013-01-09,35.55
2013-01-10,35.76
2013-01-11,35.92
2013-01-14,36.03
2013-01-15,36.14
2013-01-16,36.09
2013-01-17,36.33
2013-01-18,36.48
2013-01-22,36.49
2013-01-23,36.48
2013-01-24,36.58
2013-01-25,36.76
2013-01-28,36.79
2013-01-29,36.99
2013-01-30,36.92
2013-01-31,36.87
2013-02-01,37.17
2013-02-04,36.82
2013-02-05,37.26
2013-02-06,37.31
2013-02-07,37.51
2013-02-08,37.48
2013-02-11,37.48
2013-02-12,37.44
2013-02-13,37.48
2013-02-14,37.558
2013-02-15,37.61
2013-02-19,37.99
2013-02-20,37.92
2013-02-21,38.04
2013-02-22,38.26
2013-02-25,37.74
2013-02-26,37.83
2013-02-27,38.11
2013-02-28,38.09
2013-03-01,38.22
2013-03-04,38.51
2013-03-05,38.64
2013-03-06,38.55
2013-03-07,38.55
2013-03-08,38.62
2013-03-11,38.66
2013-03-12,38.62
2013-03-13,38.72
2013-03-14,38.85
2013-03-15,38.485
2013-03-18,38.37
2013-03-19,38.69
2013-03-20,39.06
2013-03-21,38.94
2013-03-22,39.3
2013-03-25,39.27
2013-03-26,39.64
2013-03-27,39.61
2013-03-28,39.77
2013-04-01,39.75
2013-04-02,40.18
2013-04-03,39.74
2013-04-04,39.95
2013-04-05,39.66
2013-04-08,40.11
2013-04-09,40.07
2013-04-10,40.37
2013-04-11,40.565
2013-04-12,40.71
2013-04-15,40.06
2013-04-16,40.81
2013-04-17,40.46
2013-04-18,40.38
2013-04-19,41.01
2013-04-22,41.11
2013-04-23,41.43
2013-04-24,40.77
2013-04-25,40.9
2013-04-26,40.89
2013-04-29,41.02
2013-04-30,40.94
2013-05-01,40.9
2013-05-02,41.05
2013-05-03,41.23
2013-05-06,40.93
2013-05-07,41.2401
2013-05-08,41.29
2013-05-09,41.0
2013-05-10,41.16
2013-05-13,41.23
2013-05-14,41.72
2013-05-15,42.135
2013-05-16,41.8768
2013-05-17,41.94
2013-05-20,41.51
2013-05-21,41.55
2013-05-22,41.48
2013-05-23,41.31
2013-05-24,41.7
2013-05-28,41.77
2013-05-29,40.97
2013-05-30,40.81
2013-05-31,40.05
2013-06-03,40.49
2013-06-04,40.5
2013-06-05,40.01
2013-06-06,40.18
2013-06-07,40.68
2013-06-10,40.68
2013-06-11,40.58
2013-06-12,40.38
2013-06-13,40.8
2013-06-14,40.7
2013-06-17,41.06
2013-06-18,41.21
2013-06-19,40.39
2013-06-20,39.17
2013-06-21,39.43
2013-06-24,39.265
2013-06-25,39.33
2013-06-26,39.74
2013-06-27,39.92
2013-06-28,39.67
2013-07-01,39.96
2013-07-02,40.01
2013-07-03,39.93
2013-07-05,40.03
2013-07-08,40.43
2013-07-09,40.73
2013-07-10,40.78
2013-07-11,41.42
2013-07-12,41.43
2013-07-15,41.49
2013-07-16,41.34
2013-07-17,41.42
2013-07-18,41.56
2013-07-19,41.8
2013-07-22,41.71
2013-07-23,41.63
2013-07-24,41.36
2013-07-25,41.58
2013-07-26,41.53
2013-07-29,41.44
2013-07-30,41.4
2013-07-31,41.39
2013-08-01,41.73
2013-08-02,41.75
2013-08-05,41.78
2013-08-06,41.73
2013-08-07,41.53
2013-08-08,41.75
2013-08-09,41.57
2013-08-12,41.45
2013-08-13,41.48
2013-08-14,41.19
2013-08-15,40.53
2013-08-16,40.29
2013-08-19,40.11
2013-08-20,40.12
2013-08-21,39.81
2013-08-22,39.98
2013-08-23,40.21
2013-08-26,39.74
2013-08-27,39.528
2013-08-28,39.23
2013-08-29,39.39
2013-08-30,39.51
2013-09-03,39.48
2013-09-04,39.725
2013-09-05,39.67
2013-09-06,39.77
2013-09-09,40.05
2013-09-10,40.09
2013-09-11,40.375
2013-09-12,40.39
2013-09-13,40.72
2013-09-16,41.09
2013-09-17,41.23
2013-09-18,41.72
